participant_id,condition,channel_set,epoch_index,alpha_power_8_12,n_channels
sub-349,EyesClosed,posterior,4,-9.692746562933316,19
sub-349,EyesClosed,posterior,5,-9.790447474469563,19
sub-349,EyesOpen,posterior,0,-10.124805154392599,19
sub-349,EyesOpen,posterior,1,-10.081108400178957,19
sub-349,EyesOpen,posterior,2,-10.035581590404021,19
sub-349,EyesOpen,posterior,3,-10.242856773124071,19
sub-349,EyesOpen,posterior,4,-9.821378851805338,19
sub-349,EyesOpen,posterior,5,-10.022186746593547,19
sub-350,EyesClosed,posterior,0,-8.89649847018522,19
sub-350,EyesClosed,posterior,1,-9.15862157732712,19
sub-350,EyesClosed,posterior,2,-9.21760270495295,19
sub-350,EyesClosed,posterior,3,-9.250003596983333,19
sub-350,EyesClosed,posterior,4,-9.187029818209224,19
sub-350,EyesClosed,posterior,5,-9.117821043723877,19
sub-350,EyesOpen,posterior,0,-9.941573649041056,19
sub-350,EyesOpen,posterior,1,-9.699784633708985,19
sub-350,EyesOpen,posterior,2,-9.842976160500095,19
sub-350,EyesOpen,posterior,3,-9.761822101538371,19
sub-350,EyesOpen,posterior,4,-9.693896801253185,19
sub-350,EyesOpen,posterior,5,-9.549161296379362,19
sub-351,EyesClosed,posterior,0,-9.173697827998,19
sub-351,EyesClosed,posterior,1,-9.086505051532425,19
sub-351,EyesClosed,posterior,2,-9.131140157584836,19
sub-351,EyesClosed,posterior,3,-8.953031329730361,19
sub-351,EyesClosed,posterior,4,-9.131088251008546,19
sub-351,EyesClosed,posterior,5,-9.234034939891092,19
sub-351,EyesOpen,posterior,0,-10.127015742548311,19
sub-351,EyesOpen,posterior,1,-9.855704819386649,19
sub-351,EyesOpen,posterior,2,-9.746815339887114,19
sub-351,EyesOpen,posterior,3,-9.90788111433129,19
sub-351,EyesOpen,posterior,4,-9.830666300884738,19
sub-351,EyesOpen,posterior,5,-9.95351773882114,19
sub-352,EyesClosed,posterior,0,-8.832285672456338,19
sub-352,EyesClosed,posterior,1,-8.93715491756649,19
sub-352,EyesClosed,posterior,2,-8.967750863282774,19
sub-352,EyesClosed,posterior,3,-8.88449397263,19
sub-352,EyesClosed,posterior,4,-8.875313508060554,19
sub-352,EyesClosed,posterior,5,-8.993363230673175,19
sub-352,EyesOpen,posterior,0,-9.839820344221422,19
sub-352,EyesOpen,posterior,1,-9.21370142568731,19
sub-352,EyesOpen,posterior,2,-9.084259085030501,19
sub-352,EyesOpen,posterior,3,-9.643779976573553,19
sub-352,EyesOpen,posterior,4,-9.397536194124621,19
sub-352,EyesOpen,posterior,5,-9.531144560022936,19
sub-353,EyesClosed,posterior,0,-7.985437806779055,19
sub-353,EyesClosed,posterior,1,-8.073132490754785,19
sub-353,EyesClosed,posterior,2,-8.158893952691624,19
sub-353,EyesClosed,posterior,3,-8.035759233404121,19
sub-353,EyesClosed,posterior,4,-8.319675305504994,19
sub-353,EyesClosed,posterior,5,-8.28861694523652,19
sub-353,EyesOpen,posterior,0,-9.169731759960086,19
sub-353,EyesOpen,posterior,1,-8.87021524679611,19
sub-353,EyesOpen,posterior,2,-8.966733123097343,19
sub-353,EyesOpen,posterior,3,-8.828650728481596,19
sub-353,EyesOpen,posterior,4,-8.654854666520878,19
sub-353,EyesOpen,posterior,5,-8.828948928840369,19
sub-354,EyesClosed,posterior,0,-10.36041801709821,19
sub-354,EyesClosed,posterior,1,-10.236808010818065,19
sub-354,EyesClosed,posterior,2,-10.241466675872669,19
sub-354,EyesClosed,posterior,3,-10.17753924503694,19
sub-354,EyesClosed,posterior,4,-10.21847357449365,19
sub-354,EyesClosed,posterior,5,-10.140314925276344,19
sub-354,EyesOpen,posterior,0,-10.315969865664805,19
sub-354,EyesOpen,posterior,1,-10.409000177464677,19
sub-354,EyesOpen,posterior,2,-10.41264755733264,19
sub-354,EyesOpen,posterior,3,-10.409115239302109,19
sub-354,EyesOpen,posterior,4,-10.451146989156578,19
sub-354,EyesOpen,posterior,5,-10.458159849610402,19
sub-355,EyesClosed,posterior,0,-8.976904683123582,19
sub-355,EyesClosed,posterior,1,-8.919318314392278,19
sub-355,EyesClosed,posterior,2,-8.935260655498817,19
sub-355,EyesClosed,posterior,3,-8.987858950190645,19
sub-355,EyesClosed,posterior,4,-9.042467944405393,19
sub-355,EyesClosed,posterior,5,-9.019420189134209,19
sub-355,EyesOpen,posterior,0,-9.8488175653184,19
sub-355,EyesOpen,posterior,1,-9.962599887739753,19
sub-355,EyesOpen,posterior,2,-9.895518661101537,19
sub-355,EyesOpen,posterior,3,-9.931382126247172,19
sub-355,EyesOpen,posterior,4,-9.983598218875144,19
sub-355,EyesOpen,posterior,5,-10.026439180593627,19
sub-356,EyesClosed,posterior,0,-10.205905611153947,19
sub-356,EyesClosed,posterior,1,-10.116562726453019,19
sub-356,EyesClosed,posterior,2,-10.299587615966146,19
sub-356,EyesClosed,posterior,3,-10.181775968949326,19
sub-356,EyesClosed,posterior,4,-10.306504391298844,19
sub-356,EyesClosed,posterior,5,-10.50838602152053,19
sub-356,EyesOpen,posterior,0,-10.5034477946639,19
sub-356,EyesOpen,posterior,1,-10.340409060652682,19
sub-356,EyesOpen,posterior,2,-10.645835707825,19
sub-356,EyesOpen,posterior,3,-10.525465225829544,19
sub-356,EyesOpen,posterior,4,-10.447779839843557,19
sub-356,EyesOpen,posterior,5,-10.605974337707988,19
sub-357,EyesClosed,posterior,0,-9.070495663673718,19
sub-357,EyesClosed,posterior,1,-9.29517159991469,19
sub-357,EyesClosed,posterior,2,-9.167189521165412,19
sub-357,EyesClosed,posterior,3,-9.137660344850548,19
sub-357,EyesClosed,posterior,4,-9.246315913979839,19
sub-357,EyesClosed,posterior,5,-9.097359276141562,19
sub-357,EyesOpen,posterior,0,-10.375867808206666,19
sub-357,EyesOpen,posterior,1,-10.2064702987261,19
sub-357,EyesOpen,posterior,2,-9.74811841638167,19
sub-357,EyesOpen,posterior,3,-9.866251445466771,19
sub-357,EyesOpen,posterior,4,-9.9392667656723,19
sub-357,EyesOpen,posterior,5,-9.8311113501603,19
sub-358,EyesClosed,posterior,0,-8.82054247267281,19
sub-358,EyesClosed,posterior,1,-8.709625573199858,19
sub-358,EyesClosed,posterior,2,-9.095753701592932,19
sub-358,EyesClosed,posterior,3,-8.870617761759618,19
sub-358,EyesClosed,posterior,4,-8.75172654851271,19
sub-358,EyesClosed,posterior,5,-8.978304364612958,19
sub-358,EyesOpen,posterior,0,-9.2325064860019,19
sub-358,EyesOpen,posterior,1,-8.920178048895417,19
sub-358,EyesOpen,posterior,2,-9.230143449816628,19
sub-358,EyesOpen,posterior,3,-8.98483152046014,19
sub-358,EyesOpen,posterior,4,-9.0569227106566,19
sub-358,EyesOpen,posterior,5,-9.037381847177931,19
sub-359,EyesClosed,posterior,0,-9.054578598990128,19
sub-359,EyesClosed,posterior,1,-8.845786238573353,19
sub-359,EyesClosed,posterior,2,-8.71525196697685,19
sub-359,EyesClosed,posterior,3,-8.702116556816986,19
sub-359,EyesClosed,posterior,4,-8.703189866478292,19
sub-359,EyesClosed,posterior,5,-8.806263108687066,19
sub-359,EyesOpen,posterior,0,-10.510435348110466,19
sub-359,EyesOpen,posterior,1,-10.471996049232258,19
sub-359,EyesOpen,posterior,2,-10.348370666599045,19
sub-359,EyesOpen,posterior,3,-10.274357042356723,19
sub-359,EyesOpen,posterior,4,-10.355725995685685,19
sub-359,EyesOpen,posterior,5,-10.32265090621419,19
sub-360,EyesClosed,posterior,0,-9.248013350279297,19
sub-360,EyesClosed,posterior,1,-9.133305541072604,19
sub-360,EyesClosed,posterior,2,-9.227674692345555,19
sub-360,EyesClosed,posterior,3,-9.150274758309807,19
sub-360,EyesClosed,posterior,4,-9.161933686699642,19
sub-360,EyesClosed,posterior,5,-9.24008859880929,19
sub-360,EyesOpen,posterior,0,-10.252548788410461,19
sub-360,EyesOpen,posterior,1,-10.074279663818054,19
sub-360,EyesOpen,posterior,2,-10.145285913687138,19
sub-360,EyesOpen,posterior,3,-10.222157786669593,19
sub-360,EyesOpen,posterior,4,-10.112464930109008,19
sub-360,EyesOpen,posterior,5,-10.043941672568941,19
sub-361,EyesClosed,posterior,0,-9.560498103132844,19
sub-361,EyesClosed,posterior,1,-9.530352845399548,19
sub-361,EyesClosed,posterior,2,-9.539820084768714,19
sub-361,EyesClosed,posterior,3,-9.237491083312303,19
sub-361,EyesClosed,posterior,4,-9.469296751726825,19
sub-361,EyesClosed,posterior,5,-9.448526550857691,19
sub-361,EyesOpen,posterior,0,-10.504866832606476,19
sub-361,EyesOpen,posterior,1,-10.559752458851195,19
sub-361,EyesOpen,posterior,2,-10.501733051477949,19
sub-361,EyesOpen,posterior,3,-10.525062384035092,19
sub-361,EyesOpen,posterior,4,-10.495355479785097,19
sub-361,EyesOpen,posterior,5,-10.406952157049787,19
sub-362,EyesClosed,posterior,0,-10.158654611860108,19
sub-362,EyesClosed,posterior,1,-10.153469049515255,19
sub-362,EyesClosed,posterior,2,-10.216029474803133,19
sub-362,EyesClosed,posterior,3,-10.286274083594158,19
sub-362,EyesClosed,posterior,4,-10.23009696253175,19
sub-362,EyesClosed,posterior,5,-10.222165418186222,19
sub-362,EyesOpen,posterior,0,-10.369101607572157,19
sub-362,EyesOpen,posterior,1,-10.42919731790858,19
sub-362,EyesOpen,posterior,2,-10.440779765321464,19
sub-362,EyesOpen,posterior,3,-10.492337170505026,19
sub-362,EyesOpen,posterior,4,-10.453090212538559,19
sub-362,EyesOpen,posterior,5,-10.387409742457299,19
sub-363,EyesClosed,posterior,0,-10.007759469732841,19
sub-363,EyesClosed,posterior,1,-10.004192175074675,19
sub-363,EyesClosed,posterior,2,-10.154775758028304,19
sub-363,EyesClosed,posterior,3,-10.039052714447717,19
sub-363,EyesClosed,posterior,4,-10.15168392761326,19
sub-363,EyesClosed,posterior,5,-10.05911097566259,19
sub-363,EyesOpen,posterior,0,-10.174634829172913,19
sub-363,EyesOpen,posterior,1,-10.223032594192137,19
sub-363,EyesOpen,posterior,2,-10.203976322553226,19
sub-363,EyesOpen,posterior,3,-10.173968095303172,19
sub-363,EyesOpen,posterior,4,-10.164283908905329,19
sub-363,EyesOpen,posterior,5,-10.162486393785274,19
sub-364,EyesClosed,posterior,0,-10.036191998783362,19
sub-364,EyesClosed,posterior,1,-10.138289895201977,19
sub-364,EyesClosed,posterior,2,-10.004365790534656,19
sub-364,EyesClosed,posterior,3,-10.02275078562175,19
sub-364,EyesClosed,posterior,4,-9.998908777504615,19
sub-364,EyesClosed,posterior,5,-9.945233927254323,19
sub-364,EyesOpen,posterior,0,-10.52327736491537,19
sub-364,EyesOpen,posterior,1,-10.341760618404129,19
sub-364,EyesOpen,posterior,2,-10.339841252185188,19
sub-364,EyesOpen,posterior,3,-10.473046134749712,19
sub-364,EyesOpen,posterior,4,-10.063001298858937,19
sub-364,EyesOpen,posterior,5,-9.902628602344167,19
sub-365,EyesClosed,posterior,0,-9.191427100332689,19
sub-365,EyesClosed,posterior,1,-9.019945301749152,19
sub-365,EyesClosed,posterior,2,-8.981965124456929,19
sub-365,EyesClosed,posterior,3,-8.790671607814273,19
sub-365,EyesClosed,posterior,4,-8.883780700351261,19
sub-365,EyesClosed,posterior,5,-8.831953823458985,19
sub-365,EyesOpen,posterior,0,-10.165001076769864,19
sub-365,EyesOpen,posterior,1,-10.19278625970183,19
sub-365,EyesOpen,posterior,2,-10.257363918436553,19
sub-365,EyesOpen,posterior,3,-10.240050965362977,19
sub-365,EyesOpen,posterior,4,-10.273984810077529,19
sub-365,EyesOpen,posterior,5,-10.190090678281253,19
sub-366,EyesClosed,posterior,0,-10.645933230576526,19
sub-366,EyesClosed,posterior,1,-10.505245679856651,19
sub-366,EyesClosed,posterior,2,-10.354210225170798,19
sub-366,EyesClosed,posterior,3,-10.244114678155968,19
sub-366,EyesClosed,posterior,4,-10.686721152708241,19
sub-366,EyesClosed,posterior,5,-10.257690646275405,19
sub-366,EyesOpen,posterior,0,-10.696707345610493,19
sub-366,EyesOpen,posterior,1,-10.681116361480353,19
sub-366,EyesOpen,posterior,2,-10.77640658088825,19
sub-366,EyesOpen,posterior,3,-10.470213549550586,19
sub-366,EyesOpen,posterior,4,-10.689846197491685,19
sub-366,EyesOpen,posterior,5,-10.522989240840042,19
sub-367,EyesClosed,posterior,0,-9.242720944860498,19
sub-367,EyesClosed,posterior,1,-9.219388014389699,19
sub-367,EyesClosed,posterior,2,-9.208425041366807,19
sub-367,EyesClosed,posterior,3,-9.179699182571914,19
sub-367,EyesClosed,posterior,4,-9.176911821510975,19
sub-367,EyesClosed,posterior,5,-9.125216751290601,19
sub-367,EyesOpen,posterior,0,-9.752104571206207,19
sub-367,EyesOpen,posterior,1,-9.579795512266989,19
sub-367,EyesOpen,posterior,2,-9.515823737790424,19
sub-367,EyesOpen,posterior,3,-9.569170529219406,19
sub-367,EyesOpen,posterior,4,-9.50393692376561,19
sub-367,EyesOpen,posterior,5,-9.927443077291795,19
sub-368,EyesClosed,posterior,0,-10.770216147672567,19
sub-368,EyesClosed,posterior,1,-10.71880240419533,19
sub-368,EyesClosed,posterior,2,-10.763026251720774,19
sub-368,EyesClosed,posterior,3,-10.797096730148759,19
sub-368,EyesClosed,posterior,4,-10.759481741077146,19
sub-368,EyesClosed,posterior,5,-10.673697220942586,19
sub-368,EyesOpen,posterior,0,-10.562427320643184,19
sub-368,EyesOpen,posterior,1,-10.549359239343005,19
sub-368,EyesOpen,posterior,2,-10.430287926062693,19
sub-368,EyesOpen,posterior,3,-10.595652761644498,19
sub-368,EyesOpen,posterior,4,-10.348017135054508,19
sub-368,EyesOpen,posterior,5,-10.531994542624206,19
sub-369,EyesClosed,posterior,0,-8.509770517013028,19
sub-369,EyesClosed,posterior,1,-8.6902055166543,19
sub-369,EyesClosed,posterior,2,-8.559949604199899,19
sub-369,EyesClosed,posterior,3,-8.653253913947767,19
sub-369,EyesClosed,posterior,4,-8.572048504428206,19
sub-369,EyesClosed,posterior,5,-8.811262730033961,19
sub-369,EyesOpen,posterior,0,-9.635027063217029,19
sub-369,EyesOpen,posterior,1,-9.269538093835717,19
sub-369,EyesOpen,posterior,2,-9.966493627842576,19
sub-369,EyesOpen,posterior,3,-9.724714985301187,19
sub-369,EyesOpen,posterior,4,-9.644968379546798,19
sub-369,EyesOpen,posterior,5,-9.75292032252765,19
sub-370,EyesClosed,posterior,0,-9.901228609823983,19
sub-370,EyesClosed,posterior,1,-9.285210888320599,19
sub-370,EyesClosed,posterior,2,-9.177252041070261,19
sub-370,EyesClosed,posterior,3,-9.389295282428789,19
sub-370,EyesClosed,posterior,4,-9.739326443576527,19
sub-370,EyesClosed,posterior,5,-9.348293111774069,19
sub-370,EyesClosed,posterior,6,-9.146724358842517,19
sub-370,EyesOpen,posterior,0,-10.408256206518317,19
sub-370,EyesOpen,posterior,1,-10.327284668600473,19
sub-370,EyesOpen,posterior,2,-10.394158086953128,19
sub-370,EyesOpen,posterior,3,-10.208836985399888,19
sub-370,EyesOpen,posterior,4,-10.234475279866126,19
sub-370,EyesOpen,posterior,5,-10.324243857528861,19
sub-371,EyesClosed,posterior,0,-8.784208952136058,19
sub-371,EyesClosed,posterior,1,-8.691727058775244,19
sub-371,EyesClosed,posterior,2,-8.757112435877417,19
sub-371,EyesClosed,posterior,3,-8.75524999595028,19
sub-371,EyesClosed,posterior,4,-8.804924802724287,19
sub-371,EyesClosed,posterior,5,-8.733695255567893,19
sub-371,EyesOpen,posterior,0,-9.141070443390857,19
sub-371,EyesOpen,posterior,1,-9.164098066735757,19
sub-371,EyesOpen,posterior,2,-9.391261296843572,19
sub-371,EyesOpen,posterior,3,-9.183226704016747,19
sub-371,EyesOpen,posterior,4,-8.885560320965215,19
sub-371,EyesOpen,posterior,5,-9.165544904127218,19
sub-372,EyesClosed,posterior,0,-9.93576821890345,19
sub-372,EyesClosed,posterior,1,-9.779783380538705,19
sub-372,EyesClosed,posterior,2,-9.604234652831927,19
sub-372,EyesClosed,posterior,3,-9.453937768750817,19
sub-372,EyesClosed,posterior,4,-9.473495034027213,19
sub-372,EyesClosed,posterior,5,-9.670632234833773,19
sub-372,EyesOpen,posterior,0,-10.233554233582312,19
sub-372,EyesOpen,posterior,1,-10.353564182886206,19
sub-372,EyesOpen,posterior,2,-10.281828497160564,19
sub-372,EyesOpen,posterior,3,-10.308673208334916,19
sub-372,EyesOpen,posterior,4,-10.221743131882853,19
sub-372,EyesOpen,posterior,5,-10.285851361690796,19
sub-373,EyesClosed,posterior,0,-8.582404799132245,19
sub-373,EyesClosed,posterior,1,-8.399080322618468,19
sub-373,EyesClosed,posterior,2,-8.398332754634108,19
sub-373,EyesClosed,posterior,3,-8.465389799259567,19
sub-373,EyesClosed,posterior,4,-8.45826352095587,19
sub-373,EyesClosed,posterior,5,-8.456289448319406,19
sub-373,EyesOpen,posterior,0,-10.302728547633812,19
sub-373,EyesOpen,posterior,1,-10.1632945071824,19
sub-373,EyesOpen,posterior,2,-10.176477149762478,19
sub-373,EyesOpen,posterior,3,-10.241753493861381,19
sub-373,EyesOpen,posterior,4,-10.279909737130907,19
sub-373,EyesOpen,posterior,5,-10.302617028786694,19
sub-374,EyesClosed,posterior,0,-9.069209605760559,19
sub-374,EyesClosed,posterior,1,-9.140559836736825,19
sub-374,EyesClosed,posterior,2,-8.83752892520705,19
sub-374,EyesClosed,posterior,3,-8.865885867437912,19
sub-374,EyesClosed,posterior,4,-8.902959243234182,19
sub-374,EyesClosed,posterior,5,-8.849160425377743,19
sub-374,EyesOpen,posterior,0,-9.272041905699249,19
sub-374,EyesOpen,posterior,1,-9.5179358698258,19
sub-374,EyesOpen,posterior,2,-9.31716472468662,19
sub-374,EyesOpen,posterior,3,-9.630337468170088,19
sub-374,EyesOpen,posterior,4,-9.37190209551754,19
sub-374,EyesOpen,posterior,5,-9.58207635915124,19
sub-375,EyesClosed,posterior,0,-9.821847155956341,19
sub-375,EyesClosed,posterior,1,-9.92850881774662,19
sub-375,EyesClosed,posterior,2,-9.792370740865712,19
sub-375,EyesClosed,posterior,3,-9.765936921568908,19
sub-375,EyesClosed,posterior,4,-9.833304192870777,19
sub-375,EyesClosed,posterior,5,-9.895795804902944,19
sub-375,EyesOpen,posterior,0,-10.146112935095587,19
sub-375,EyesOpen,posterior,1,-10.206360114113679,19
sub-375,EyesOpen,posterior,2,-10.304555017212046,19
sub-375,EyesOpen,posterior,3,-10.42914945490592,19
sub-375,EyesOpen,posterior,4,-10.43537876940603,19
sub-375,EyesOpen,posterior,5,-10.125921038304355,19
sub-376,EyesClosed,posterior,0,-10.068061853676502,19
sub-376,EyesClosed,posterior,1,-10.4591365071667,19
sub-376,EyesClosed,posterior,2,-10.065171268458101,19
sub-376,EyesClosed,posterior,3,-10.219460041452026,19
sub-376,EyesClosed,posterior,4,-10.016862117297228,19
sub-376,EyesClosed,posterior,5,-10.30653730811802,19
sub-376,EyesOpen,posterior,0,-10.500507693486993,19
sub-376,EyesOpen,posterior,1,-10.39132597922003,19
sub-376,EyesOpen,posterior,2,-10.503838568962825,19
sub-376,EyesOpen,posterior,3,-10.451767437854622,19
sub-376,EyesOpen,posterior,4,-10.411482874586094,19
sub-376,EyesOpen,posterior,5,-10.450746982170296,19
sub-377,EyesClosed,posterior,0,-10.542150888645656,19
sub-377,EyesClosed,posterior,1,-10.404279371861575,19
sub-377,EyesClosed,posterior,2,-10.422331458758947,19
sub-377,EyesClosed,posterior,3,-10.393946187974848,19
sub-377,EyesClosed,posterior,4,-10.41861452862823,19
sub-377,EyesClosed,posterior,5,-10.50547628603711,19
sub-377,EyesOpen,posterior,0,-10.564421154959902,19
sub-377,EyesOpen,posterior,1,-10.505063821387832,19
sub-377,EyesOpen,posterior,2,-10.466939841043608,19
sub-377,EyesOpen,posterior,3,-10.597556641771263,19
sub-377,EyesOpen,posterior,4,-10.63367414883564,19
sub-377,EyesOpen,posterior,5,-10.698144724050481,19
sub-378,EyesClosed,posterior,0,-9.641697943563495,19
sub-378,EyesClosed,posterior,1,-9.912435208086794,19
sub-378,EyesClosed,posterior,2,-9.530212171534497,19
sub-378,EyesClosed,posterior,3,-9.576989408177354,19
sub-378,EyesClosed,posterior,4,-9.671556819759365,19
sub-378,EyesClosed,posterior,5,-9.504486316521103,19
sub-378,EyesOpen,posterior,0,-10.40062991888433,19
sub-378,EyesOpen,posterior,1,-10.191478039648338,19
sub-378,EyesOpen,posterior,2,-10.29301784872783,19
sub-378,EyesOpen,posterior,3,-10.311258932766991,19
sub-378,EyesOpen,posterior,4,-10.338996974604797,19
sub-378,EyesOpen,posterior,5,-10.33456046116827,19
sub-379,EyesClosed,posterior,0,-8.433034299938003,19
sub-379,EyesClosed,posterior,1,-8.492716037563348,19
sub-379,EyesClosed,posterior,2,-8.686429244056383,19
sub-379,EyesClosed,posterior,3,-8.386773544258768,19
sub-379,EyesClosed,posterior,4,-8.573976284116403,19
sub-379,EyesClosed,posterior,5,-8.604749148585855,19
sub-379,EyesOpen,posterior,0,-10.209106753588673,19
sub-379,EyesOpen,posterior,1,-9.76019997934186,19
sub-379,EyesOpen,posterior,2,-9.815112661935904,19
sub-379,EyesOpen,posterior,3,-9.357557384342948,19
sub-379,EyesOpen,posterior,4,-9.197806230504446,19
sub-379,EyesOpen,posterior,5,-9.495717934037183,19
sub-380,EyesClosed,posterior,0,-9.430350310291134,19
sub-380,EyesClosed,posterior,1,-9.207959823385297,19
sub-380,EyesClosed,posterior,2,-9.327194404318499,19
sub-380,EyesClosed,posterior,3,-9.24928284309582,19
sub-380,EyesClosed,posterior,4,-9.315969857288442,19
sub-380,EyesClosed,posterior,5,-9.04266929887747,19
sub-380,EyesOpen,posterior,0,-10.235092626418858,19
sub-380,EyesOpen,posterior,1,-10.33358958490212,19
sub-380,EyesOpen,posterior,2,-10.299044195660478,19
sub-380,EyesOpen,posterior,3,-9.980238988496753,19
sub-380,EyesOpen,posterior,4,-10.207693586731509,19
sub-380,EyesOpen,posterior,5,-6.3806047043633205,19
sub-381,EyesClosed,posterior,0,-9.718919893068094,19
sub-381,EyesClosed,posterior,1,-9.884488075776286,19
sub-381,EyesClosed,posterior,2,-9.886039413138777,19
sub-381,EyesClosed,posterior,3,-9.971312378664429,19
sub-381,EyesClosed,posterior,4,-9.641256267644092,19
sub-381,EyesClosed,posterior,5,-9.213766164579102,19
sub-381,EyesOpen,posterior,0,-9.787883109702523,19
sub-381,EyesOpen,posterior,1,-9.848199259206881,19
sub-381,EyesOpen,posterior,2,-9.888686121997306,19
sub-381,EyesOpen,posterior,3,-9.99293983032153,19
sub-381,EyesOpen,posterior,4,-9.601020804585051,19
sub-381,EyesOpen,posterior,5,-9.699871998744436,19
sub-382,EyesClosed,posterior,0,-10.595964243568652,19
sub-382,EyesClosed,posterior,1,-10.544337886328863,19
sub-382,EyesClosed,posterior,2,-10.524950210728868,19
sub-382,EyesClosed,posterior,3,-10.595755647401903,19
sub-382,EyesClosed,posterior,4,-10.486576981827898,19
sub-382,EyesClosed,posterior,5,-10.522840365884093,19
sub-382,EyesClosed,posterior,6,-10.52239244672024,19
sub-382,EyesOpen,posterior,0,-10.570603175392101,19
sub-382,EyesOpen,posterior,1,-10.537536595519295,19
sub-382,EyesOpen,posterior,2,-10.443881025795724,19
sub-382,EyesOpen,posterior,3,-10.482253029405296,19
sub-382,EyesOpen,posterior,4,-10.551677031246456,19
sub-382,EyesOpen,posterior,5,-10.517288991695093,19
sub-383,EyesClosed,posterior,0,-9.905716282277023,19
sub-383,EyesClosed,posterior,1,-9.051091266771893,19
sub-383,EyesClosed,posterior,2,-9.035980169485809,19
sub-383,EyesClosed,posterior,3,-9.659848338225347,19
sub-383,EyesClosed,posterior,4,-8.972207336786937,19
sub-383,EyesClosed,posterior,5,-9.084701859673432,19
sub-383,EyesOpen,posterior,0,-10.237972317656844,19
sub-383,EyesOpen,posterior,1,-10.147327929047561,19
sub-383,EyesOpen,posterior,2,-10.058180181153462,19
sub-383,EyesOpen,posterior,3,-10.147339496955812,19
sub-383,EyesOpen,posterior,4,-10.096932935552932,19
sub-383,EyesOpen,posterior,5,-10.056439911067082,19
sub-384,EyesClosed,posterior,0,-9.57594225777504,19
sub-384,EyesClosed,posterior,1,-9.384032007274007,19
sub-384,EyesClosed,posterior,2,-9.36510172048658,19
sub-384,EyesClosed,posterior,3,-9.230676250769287,19
sub-384,EyesClosed,posterior,4,-9.269634651802658,19
sub-384,EyesClosed,posterior,5,-9.20649882056929,19
sub-384,EyesOpen,posterior,0,-10.211774729567306,19
sub-384,EyesOpen,posterior,1,-9.904165666879534,19
sub-384,EyesOpen,posterior,2,-9.90154992667569,19
sub-384,EyesOpen,posterior,3,-9.96959729121163,19
sub-384,EyesOpen,posterior,4,-9.924040791864737,19
sub-384,EyesOpen,posterior,5,-10.034954081532252,19
sub-385,EyesClosed,posterior,0,-8.567979196617433,19
sub-385,EyesClosed,posterior,1,-8.53724821932875,19
sub-385,EyesClosed,posterior,2,-8.540879032721408,19
sub-385,EyesClosed,posterior,3,-8.427074850437874,19
sub-385,EyesClosed,posterior,4,-8.45229097540457,19
sub-385,EyesClosed,posterior,5,-8.629121076008873,19
sub-385,EyesOpen,posterior,0,-10.051169225159128,19
sub-385,EyesOpen,posterior,1,-9.888583809434142,19
sub-385,EyesOpen,posterior,2,-9.51308843002308,19
sub-385,EyesOpen,posterior,3,-9.809475856169067,19
sub-385,EyesOpen,posterior,4,-9.135045996833577,19
sub-385,EyesOpen,posterior,5,-9.779322890227126,19
sub-386,EyesClosed,posterior,0,-9.553394782619865,19
sub-386,EyesClosed,posterior,1,-9.556722959613111,19
sub-386,EyesClosed,posterior,2,-9.360807036747374,19
sub-386,EyesClosed,posterior,3,-9.585167850497275,19
sub-386,EyesClosed,posterior,4,-9.452231238989462,19
sub-386,EyesClosed,posterior,5,-9.4141767790082,19
sub-386,EyesOpen,posterior,0,-9.93536009334473,19
sub-386,EyesOpen,posterior,1,-9.88671013596702,19
sub-386,EyesOpen,posterior,2,-9.958895083848926,19
sub-386,EyesOpen,posterior,3,-9.926935551789056,19
sub-386,EyesOpen,posterior,4,-9.951674520245485,19
sub-386,EyesOpen,posterior,5,-9.900970278558688,19
sub-387,EyesClosed,posterior,0,-9.922780885611525,19
sub-387,EyesClosed,posterior,1,-9.836925257716933,19
sub-387,EyesClosed,posterior,2,-9.888785243468899,19
sub-387,EyesClosed,posterior,3,-10.032790551343842,19
sub-387,EyesClosed,posterior,4,-9.915409534893469,19
sub-387,EyesClosed,posterior,5,-9.834452391461271,19
sub-387,EyesOpen,posterior,0,-10.215786402736708,19
sub-387,EyesOpen,posterior,1,-10.16040092940495,19
sub-387,EyesOpen,posterior,2,-10.059656535566617,19
sub-387,EyesOpen,posterior,3,-10.283436754260267,19
sub-387,EyesOpen,posterior,4,-10.12218399474428,19
sub-387,EyesOpen,posterior,5,-10.155431282124349,19
sub-388,EyesClosed,posterior,0,-10.197137650208301,19
sub-388,EyesClosed,posterior,1,-10.204418915257088,19
sub-388,EyesClosed,posterior,2,-10.03000659599896,19
sub-388,EyesClosed,posterior,3,-9.662357263184361,19
sub-388,EyesClosed,posterior,4,-9.87383988883085,19
sub-388,EyesClosed,posterior,5,-9.90320711331226,19
sub-388,EyesOpen,posterior,0,-10.189628988954379,19
sub-388,EyesOpen,posterior,1,-10.182482219394526,19
sub-388,EyesOpen,posterior,2,-10.231279036869957,19
sub-388,EyesOpen,posterior,3,-10.208572606855459,19
sub-388,EyesOpen,posterior,4,-10.227387008000045,19
sub-388,EyesOpen,posterior,5,-10.363601102338713,19
sub-389,EyesClosed,posterior,0,-10.32270297570239,19
sub-389,EyesClosed,posterior,1,-10.257528201490935,19
sub-389,EyesClosed,posterior,2,-10.238007845774838,19
